"gene","mean_cnv","chr","start","stop","alteration","mean_solid","mean_ascites","solid_status","ascites_status","shared","site_specific"
"BEND7",0.919675202173118,"chr10",13438484,13529014,"Loss",0.922468313002963,0.91086452981053,"Loss","Loss",TRUE,FALSE
"FRMD4A",0.920158447767845,"chr10",13643706,14462142,"Loss",0.922824393543518,0.911748908656508,"Loss","Loss",TRUE,FALSE
"FAM171A1",0.920656662763678,"chr10",15211643,15371289,"Loss",0.923196246746267,0.912645723072781,"Loss","Loss",TRUE,FALSE
"VIM",0.920998950737983,"chr10",17228241,17237593,"Loss",0.923388049451233,0.913462706282726,"Loss","Loss",TRUE,FALSE
"MRC1",0.92297946274873,"chr10",17809348,17911164,"Loss",0.925171208002811,0.916065755949259,"Loss","Loss",TRUE,FALSE
"ARL5B",0.925100410241915,"chr10",18659431,18681639,"Loss",0.927172654973035,0.91856365946715,"Loss","Loss",TRUE,FALSE
"PLXDC2",0.926899309865864,"chr10",19816239,20289856,"Loss",0.92878032319264,0.920965785153988,"Loss","Loss",TRUE,FALSE
"OTUD1",0.928995291075562,"chr10",23439075,23442377,"Loss",0.930681475019137,0.923676341998725,"Loss","Loss",TRUE,FALSE
"KIAA1217",0.930985649605501,"chr10",23694746,24547848,"Loss",0.932515945934982,0.926158437082226,"Loss","Loss",TRUE,FALSE
"APBB1IP",0.932832760061059,"chr10",26438341,26567803,"Loss",0.934125125402929,0.928756084163237,"Loss","Loss",TRUE,FALSE
"MPP7",0.935143125448475,"chr10",28050993,28334486,"Loss",0.936204757000531,0.931794283120053,"Loss","Loss",TRUE,FALSE
"SVIL",0.937110620551952,"chr10",29457338,29736959,"Loss",0.937964120740282,0.934418314023892,"Loss","Loss",TRUE,FALSE
"MAP3K8",0.938821589988968,"chr10",30434021,30461833,"Loss",0.93951981894961,0.936619075666746,"Loss","Loss",TRUE,FALSE
"NRP1",0.940588481677135,"chr10",33177492,33336262,"Loss",0.941113825225499,0.938931322271579,"Loss","Loss",TRUE,FALSE
"PARD3",0.94247603065944,"chr10",34109560,34815325,"Loss",0.942906474015777,0.941118227258725,"Loss","Loss",TRUE,FALSE
"CREM",0.944117563316002,"chr10",35126791,35212958,"Loss",0.944455046478254,0.943052996332577,"Loss","Loss",TRUE,FALSE
"RASSF4",0.945943948741229,"chr10",44959407,44995891,"Loss",0.946125438696274,0.94537145139744,"Loss","Loss",TRUE,FALSE
"DEPP1",0.947911886197905,"chr10",44970981,44978809,"Loss",0.947954683388204,0.94777688546047,"Loss","Loss",TRUE,FALSE
"ALOX5",0.949767456878244,"chr10",45374176,45446119,"Loss",0.949683058724598,0.95003368493903,"Loss","Neutral",FALSE,TRUE
"ZWINT",0.951716189355507,"chr10",56357227,56361273,"Neutral",0.9515453760253,0.952255008034501,"Neutral","Neutral",FALSE,FALSE
"CCDC6",0.953460721330137,"chr10",59788747,59906556,"Neutral",0.953214904411745,0.954236133571569,"Neutral","Neutral",FALSE,FALSE
"ANK3",0.954730483397779,"chr10",60026298,60733490,"Neutral",0.954399987707062,0.955773008891952,"Neutral","Neutral",FALSE,FALSE
"CDK1",0.955905145934463,"chr10",60778331,60794852,"Neutral",0.955479758918159,0.95724699946491,"Neutral","Neutral",FALSE,FALSE
"RTKN2",0.957041793632687,"chr10",62183035,62268844,"Neutral",0.956506970662075,0.958728855211379,"Neutral","Neutral",FALSE,FALSE
"EGR2",0.958244286730315,"chr10",62811996,62819167,"Neutral",0.957659198732572,0.960089905814354,"Neutral","Neutral",FALSE,FALSE
"SRGN",0.959392415253765,"chr10",69088103,69104805,"Neutral",0.95877262571598,0.961347497913869,"Neutral","Neutral",FALSE,FALSE
"TSPAN15",0.962220725481704,"chr10",69451465,69507666,"Neutral",0.961536344324247,0.964379557879282,"Neutral","Neutral",FALSE,FALSE
"PRF1",0.965015817324285,"chr10",70597348,70602759,"Neutral",0.964293489748738,0.96729434903832,"Neutral","Neutral",FALSE,FALSE
"SGPL1",0.967877358914268,"chr10",70815905,70895816,"Neutral",0.967211422241596,0.969978009477236,"Neutral","Neutral",FALSE,FALSE
"PCBD1",0.970564713515342,"chr10",70882280,70888565,"Neutral",0.969877259830908,0.972733237983936,"Neutral","Neutral",FALSE,FALSE
"UNC5B",0.972791455437057,"chr10",71212570,71302864,"Neutral",0.972092970585939,0.974994776947852,"Neutral","Neutral",FALSE,FALSE
"UNC5B-AS1",0.97485442797627,"chr10",71217220,71218294,"Neutral",0.974133379830718,0.977128923818053,"Neutral","Neutral",FALSE,FALSE
"VSIR",0.976731824069077,"chr10",71747556,71773520,"Neutral",0.975963476999851,0.979155521050728,"Neutral","Neutral",FALSE,FALSE
"PSAP",0.978692330390851,"chr10",71816298,71851251,"Neutral",0.977869415872049,0.981288156567928,"Neutral","Neutral",FALSE,FALSE
"SPOCK2",0.980725963760804,"chr10",72059034,72089032,"Neutral",0.979866780137655,0.983436198285689,"Neutral","Neutral",FALSE,FALSE
"DDIT4",0.982754912037877,"chr10",72273919,72276036,"Neutral",0.981895101823061,0.985467123102261,"Neutral","Neutral",FALSE,FALSE
"P4HA1",0.984872734972548,"chr10",73007217,73096974,"Neutral",0.984016043975507,0.987575106683065,"Neutral","Neutral",FALSE,FALSE
"DNAJC9",0.986827671579962,"chr10",73183362,73247255,"Neutral",0.985961375411139,0.989560342131706,"Neutral","Neutral",FALSE,FALSE
"PLAU",0.988721234503671,"chr10",73909177,73917496,"Neutral",0.987849747893848,0.991470277937788,"Neutral","Neutral",FALSE,FALSE
"VCL",0.990594207338154,"chr10",73995193,74121363,"Neutral",0.989669952478822,0.993509704517179,"Neutral","Neutral",FALSE,FALSE
"COMTD1",0.992237980702592,"chr10",75233641,75236030,"Neutral",0.991291720289045,0.995222892860164,"Neutral","Neutral",FALSE,FALSE
"ZNF503",0.993665760011943,"chr10",75397830,75401764,"Neutral",0.992721439910447,0.996644551591134,"Neutral","Neutral",FALSE,FALSE
"KCNMA1",0.995001789518139,"chr10",76869601,77638369,"Neutral",0.994000968759894,0.998158808459297,"Neutral","Neutral",FALSE,FALSE
"RPS24",0.996253654281531,"chr10",78033760,78056813,"Neutral",0.995249885911056,0.999419971258893,"Neutral","Neutral",FALSE,FALSE
"PPIF",0.997352310366639,"chr10",79347469,79355334,"Neutral",0.996335599203555,1.00055945447621,"Neutral","Neutral",FALSE,FALSE
"SNCG",0.998349238160495,"chr10",86958599,86963258,"Neutral",0.997343327819726,1.00152231183303,"Neutral","Neutral",FALSE,FALSE
"ADIRF",0.999169119371665,"chr10",86968432,86983934,"Neutral",0.998150237949704,1.00238310941077,"Neutral","Neutral",FALSE,FALSE
"ACTA2",0.999834688681275,"chr10",88935074,88991339,"Neutral",0.998839221958061,1.00297481869416,"Neutral","Neutral",FALSE,FALSE
"FAS",1.00049587158754,"chr10",88953813,89029605,"Neutral",0.999513855173347,1.00359357354326,"Neutral","Neutral",FALSE,FALSE
"LIPA",1.00118064236243,"chr10",89213569,89414557,"Neutral",1.00020405042121,1.00426123319831,"Neutral","Neutral",FALSE,FALSE
"IFIT2",1.00197946430286,"chr10",89283694,89309271,"Neutral",1.00099573504829,1.00508256929351,"Neutral","Neutral",FALSE,FALSE
"IFIT3",1.00278533232774,"chr10",89327307,89377473,"Neutral",1.00180095094563,1.00589049440899,"Neutral","Neutral",FALSE,FALSE
"IFIT1",1.00369125004114,"chr10",89392546,89406487,"Neutral",1.00269472325736,1.00683472394079,"Neutral","Neutral",FALSE,FALSE
"KIF20B",1.0045935278324,"chr10",89701590,89774939,"Neutral",1.00356328357426,1.00784336114187,"Neutral","Neutral",FALSE,FALSE
"KIF11",1.00548672666425,"chr10",92574105,92655395,"Neutral",1.00447072656702,1.00869162776641,"Neutral","Neutral",FALSE,FALSE
"MYOF",1.00612821150334,"chr10",93306429,93482334,"Neutral",1.0051378808586,1.00925214011664,"Neutral","Neutral",FALSE,FALSE
"CEP55",1.00675439791517,"chr10",93496612,93529092,"Neutral",1.00575448836027,1.00990854252921,"Neutral","Neutral",FALSE,FALSE
"PLCE1",1.00736319924656,"chr10",93993931,94332823,"Neutral",1.00637000429472,1.01049616311587,"Neutral","Neutral",FALSE,FALSE
"HELLS",1.00794988369287,"chr10",94545329,94613905,"Neutral",1.00696961271757,1.01104207978394,"Neutral","Neutral",FALSE,FALSE
"PDLIM1",1.00850361710984,"chr10",95237572,95291012,"Neutral",1.00756605519758,1.0114610904547,"Neutral","Neutral",FALSE,FALSE
"ENTPD1",1.00898879073201,"chr10",95711779,95877266,"Neutral",1.00805542272402,1.01193303469979,"Neutral","Neutral",FALSE,FALSE
"PIK3AP1",1.00944471382969,"chr10",96593315,96720514,"Neutral",1.00856256911276,1.01222737751574,"Neutral","Neutral",FALSE,FALSE
"FRAT2",1.01007588046399,"chr10",97332497,97334729,"Neutral",1.00921836349202,1.01278085765453,"Neutral","Neutral",FALSE,FALSE
"AVPI1",1.0107275590291,"chr10",97677424,97687241,"Neutral",1.0099166950202,1.01328537271721,"Neutral","Neutral",FALSE,FALSE
"SCD",1.01139831667147,"chr10",100347233,100364826,"Neutral",1.0106307309423,1.01381961205924,"Neutral","Neutral",FALSE,FALSE
"PAX2",1.01207195490285,"chr10",100735396,100829944,"Neutral",1.01133842208602,1.01438583276522,"Neutral","Neutral",FALSE,FALSE
"NPM3",1.01277240408115,"chr10",101781325,101783446,"Neutral",1.01208024348615,1.01495577616927,"Neutral","Neutral",FALSE,FALSE
"SH3PXD2A",1.01348164083239,"chr10",103594027,103855584,"Neutral",1.01280511026624,1.01561570908987,"Neutral","Neutral",FALSE,FALSE
"GSTO2",1.01419009050531,"chr10",104268873,104304950,"Neutral",1.01354725385866,1.01621787365511,"Neutral","Neutral",FALSE,FALSE
"MXI1",1.01489562203837,"chr10",110207605,110287365,"Neutral",1.01427982242741,1.01683811875394,"Neutral","Neutral",FALSE,FALSE
"DUSP5",1.0155152831248,"chr10",110497907,110511533,"Neutral",1.01492269475579,1.01738456160435,"Neutral","Neutral",FALSE,FALSE
"TCF7L2",1.01629127415299,"chr10",112950247,113167678,"Neutral",1.01574676996055,1.01800887446745,"Neutral","Neutral",FALSE,FALSE
"AFAP1L2",1.0172135921048,"chr10",114294824,114404756,"Neutral",1.01667516116573,1.01891203476712,"Neutral","Neutral",FALSE,FALSE
"ABLIM1",1.01825365934761,"chr10",114431112,114768061,"Neutral",1.01777975563666,1.01974855539111,"Neutral","Neutral",FALSE,FALSE
"HSPA12A",1.019158582363,"chr10",116671192,116850251,"Neutral",1.01874837995851,1.02045253709967,"Neutral","Neutral",FALSE,FALSE
"SHTN1",1.02019939226056,"chr10",116881477,117126586,"Neutral",1.01985207753187,1.02129497223127,"Neutral","Neutral",FALSE,FALSE
"EMX2OS",1.02119287763362,"chr10",117473215,117545068,"Neutral",1.02089007929222,1.02214803378049,"Neutral","Neutral",FALSE,FALSE
"EMX2",1.02135317876334,"chr10",117542445,117549546,"Neutral",1.02105716960874,1.02228691889627,"Neutral","Neutral",FALSE,FALSE
"BAG3",1.02117043901216,"chr10",119651380,119677819,"Neutral",1.02090952169249,1.02199348441114,"Neutral","Neutral",FALSE,FALSE
"FGFR2",1.02087101356686,"chr10",121478332,121598458,"Neutral",1.02062678896946,1.02164140294334,"Neutral","Neutral",FALSE,FALSE
"TACC2",1.02042563426398,"chr10",121989163,122254545,"Neutral",1.02015225581893,1.02128798740965,"Neutral","Neutral",FALSE,FALSE
"HTRA1",1.02015498933403,"chr10",122458551,122514907,"Neutral",1.01987447223953,1.02103986084911,"Neutral","Neutral",FALSE,FALSE
"CHST15",1.02001996644624,"chr10",124007668,124093598,"Neutral",1.01974657764611,1.02088235225627,"Neutral","Neutral",FALSE,FALSE
"PTPRE",1.02009035154209,"chr10",127907103,128085855,"Neutral",1.01981016722822,1.02097417332396,"Neutral","Neutral",FALSE,FALSE
"MKI67",1.02036594250271,"chr10",128096659,128126423,"Neutral",1.0200539475785,1.02135010862554,"Neutral","Neutral",FALSE,FALSE
"BNIP3",1.02039106995262,"chr10",131967684,131981967,"Neutral",1.02006867928705,1.021408028713,"Neutral","Neutral",FALSE,FALSE
"ADAM8",1.02005187006477,"chr10",133262420,133276868,"Neutral",1.01976470617316,1.0209577084355,"Neutral","Neutral",FALSE,FALSE
"FUOM",1.01980259343142,"chr10",133355158,133358025,"Neutral",1.01949802134155,1.02076334474354,"Neutral","Neutral",FALSE,FALSE
"IFITM3",1.07683437069436,"chr11",319676,329475,"Gain",1.07949517489387,1.06844105032469,"Gain","Gain",TRUE,FALSE
"PKP3",1.07559686465747,"chr11",392614,404908,"Gain",1.07827776203556,1.06714016176413,"Gain","Gain",TRUE,FALSE
"RASSF7",1.07421238711516,"chr11",560404,564025,"Gain",1.07692154760002,1.06566653023233,"Gain","Gain",TRUE,FALSE
"MIR210HG",1.07260420302701,"chr11",565657,568457,"Gain",1.07533589069052,1.06398728573791,"Gain","Gain",TRUE,FALSE
"IRF7",1.07113408159865,"chr11",612553,615983,"Gain",1.07388370481724,1.062460587858,"Gain","Gain",TRUE,FALSE
"EPS8L2",1.06978490510222,"chr11",694438,727727,"Gain",1.07257023552439,1.06099877549037,"Gain","Gain",TRUE,FALSE
"RPLP2",1.06817285809251,"chr11",809965,812880,"Gain",1.07097327465695,1.05933914030214,"Gain","Gain",TRUE,FALSE
"CRACR2B",1.06666759803967,"chr11",826144,831991,"Gain",1.06951773014842,1.057677056049,"Gain","Gain",TRUE,FALSE
"TSPAN4",1.06517311642312,"chr11",842812,867116,"Gain",1.06800319798887,1.05624582246513,"Gain","Gain",TRUE,FALSE
"DUSP8",1.06398400516817,"chr11",1554051,1572271,"Gain",1.06689559649219,1.05479959439021,"Gain","Gain",TRUE,FALSE
"CTSD",1.06278268310485,"chr11",1752752,1764573,"Gain",1.06576127011456,1.05338693913163,"Gain","Gain",TRUE,FALSE
"LSP1",1.06158183853664,"chr11",1850904,1892267,"Gain",1.06466741548125,1.05184860231198,"Gain","Gain",TRUE,FALSE
"CD81",1.06117953590321,"chr11",2376177,2397802,"Gain",1.06440614411192,1.05100142643988,"Gain","Gain",TRUE,FALSE
"KCNQ1OT1",1.05996548963888,"chr11",2597308,2700003,"Gain",1.06325582332184,1.04958636263313,"Gain","Neutral",FALSE,TRUE
"CDKN1C",1.05785884234513,"chr11",2883213,2885775,"Gain",1.06111317818787,1.04759326800348,"Gain","Neutral",FALSE,TRUE
"PHLDA2",1.05540368509672,"chr11",2928273,2929420,"Gain",1.05866169358766,1.04512652564373,"Gain","Neutral",FALSE,TRUE
"RHOG",1.05297278543481,"chr11",3826978,3840959,"Gain",1.05620173415327,1.04278729299747,"Gain","Neutral",FALSE,TRUE
"RRM1",1.05084817880623,"chr11",4094707,4138932,"Gain",1.05409595952108,1.0406032821561,"Gain","Neutral",FALSE,TRUE
"CAVIN3",1.04883090594887,"chr11",6318946,6320532,"Neutral",1.05212435207934,1.03844196094557,"Gain","Neutral",FALSE,TRUE
"TPP1",1.04690924570279,"chr11",6612768,6619448,"Neutral",1.05024544508724,1.03638543855605,"Gain","Neutral",FALSE,TRUE
"CYB5R2",1.04532847753265,"chr11",7665100,7677222,"Neutral",1.04867921773333,1.03475880240021,"Neutral","Neutral",FALSE,FALSE
"RIC3",1.04372734132875,"chr11",8106056,8169055,"Neutral",1.04712357327449,1.03301416567471,"Neutral","Neutral",FALSE,FALSE
"RPL27A",1.04221813206111,"chr11",8682788,8714759,"Neutral",1.04567668520199,1.03130836856469,"Neutral","Neutral",FALSE,FALSE
"WEE1",1.04066040652589,"chr11",9573670,9593457,"Neutral",1.04421275983956,1.02945475695822,"Neutral","Neutral",FALSE,FALSE
"SWAP70",1.0394797024239,"chr11",9664077,9752993,"Neutral",1.0430667609175,1.02816457779839,"Neutral","Neutral",FALSE,FALSE
"ADM",1.03856019488517,"chr11",10305073,10307397,"Neutral",1.04219579694563,1.02709194298011,"Neutral","Neutral",FALSE,FALSE
"LYVE1",1.03779115271561,"chr11",10556966,10611689,"Neutral",1.04150387553893,1.02607962876895,"Neutral","Neutral",FALSE,FALSE
"MICAL2",1.03731221921383,"chr11",12094008,12359144,"Neutral",1.04113029742965,1.02526835906518,"Neutral","Neutral",FALSE,FALSE
"PARVA",1.03679246882386,"chr11",12377563,12535356,"Neutral",1.040731186804,1.02436805899347,"Neutral","Neutral",FALSE,FALSE
"TEAD1",1.03627958571155,"chr11",12674421,12944737,"Neutral",1.04034275266,1.02346261033243,"Neutral","Neutral",FALSE,FALSE
"SPON1",1.03563371842996,"chr11",13962723,14268133,"Neutral",1.03985264837733,1.02232539958714,"Neutral","Neutral",FALSE,FALSE
"RRAS2",1.03465898332779,"chr11",14277922,14364506,"Neutral",1.03892237587715,1.02121041032306,"Neutral","Neutral",FALSE,FALSE
"SOX6",1.03371370625848,"chr11",15966449,16739591,"Neutral",1.03801161375616,1.02015625826817,"Neutral","Neutral",FALSE,FALSE
"RPS13",1.03292248734696,"chr11",17074388,17077715,"Neutral",1.03727126548997,1.01920457147117,"Neutral","Neutral",FALSE,FALSE
"SAA1",1.03167702975565,"chr11",18266260,18269977,"Neutral",1.03597264527478,1.01812681165107,"Neutral","Neutral",FALSE,FALSE
"HPS5",1.03050742335905,"chr11",18278668,18322198,"Neutral",1.03483239756046,1.01686459534872,"Neutral","Neutral",FALSE,FALSE
"LDHA",1.0294683220731,"chr11",18394560,18408425,"Neutral",1.03379454784256,1.01582154607912,"Neutral","Neutral",FALSE,FALSE
"NAV2",1.02822455988075,"chr11",19350724,20121601,"Neutral",1.03256912008553,1.01451994919545,"Neutral","Neutral",FALSE,FALSE
"BBOX1",1.02708279798617,"chr11",27040725,27127809,"Neutral",1.03138876216738,1.01349993575231,"Neutral","Neutral",FALSE,FALSE
"CCDC34",1.02600053974224,"chr11",27330827,27363234,"Neutral",1.03030077212734,1.01243575805751,"Neutral","Neutral",FALSE,FALSE
"LGR4",1.02492445010961,"chr11",27365961,27472790,"Neutral",1.02917913435148,1.01150334685056,"Neutral","Neutral",FALSE,FALSE
"RCN1",1.02391023795797,"chr11",32091074,32105722,"Neutral",1.02809402339286,1.01071278001667,"Neutral","Neutral",FALSE,FALSE
"WT1",1.02275026160118,"chr11",32387775,32435564,"Neutral",1.02688693317171,1.00970142104314,"Neutral","Neutral",FALSE,FALSE
"PRRG4",1.02179236596004,"chr11",32829927,32858120,"Neutral",1.02582665838794,1.00906647323236,"Neutral","Neutral",FALSE,FALSE
"LMO2",1.02088530152621,"chr11",33858576,33892076,"Neutral",1.02480999690882,1.00850512499703,"Neutral","Neutral",FALSE,FALSE
"EHF",1.02009293969503,"chr11",34621093,34663288,"Neutral",1.02393638329878,1.00796906620783,"Neutral","Neutral",FALSE,FALSE
"FJX1",1.01920220733069,"chr11",35618460,35620865,"Neutral",1.02293131230753,1.00743900702886,"Neutral","Neutral",FALSE,FALSE
"CD82",1.01829181849273,"chr11",44564427,44620358,"Neutral",1.02189203403829,1.00693519086891,"Neutral","Neutral",FALSE,FALSE
"TP53I11",1.01747206675225,"chr11",44885903,44951306,"Neutral",1.02096646225426,1.00644924103959,"Neutral","Neutral",FALSE,FALSE
"MAPK8IP1",1.01676927870632,"chr11",45885651,45906465,"Neutral",1.02013183967941,1.00616231577577,"Neutral","Neutral",FALSE,FALSE
"MDK",1.01610102313967,"chr11",46380756,46383837,"Neutral",1.01936005726592,1.00582062839197,"Neutral","Neutral",FALSE,FALSE
"CKAP5",1.01490789020454,"chr11",46743048,46846308,"Neutral",1.01800989700447,1.00512282715273,"Neutral","Neutral",FALSE,FALSE
"PACSIN3",1.01412398610941,"chr11",47177522,47186443,"Neutral",1.01708803585427,1.00477409891937,"Neutral","Neutral",FALSE,FALSE
"ACP2",1.01338973428549,"chr11",47239302,47248906,"Neutral",1.01624011148159,1.00439841918394,"Neutral","Neutral",FALSE,FALSE
"NR1H3",1.01279652890229,"chr11",47248300,47269033,"Neutral",1.01549770993766,1.00427584263365,"Neutral","Neutral",FALSE,FALSE
"SPI1",1.01221841741918,"chr11",47354860,47378547,"Neutral",1.01477837895749,1.00414319815686,"Neutral","Neutral",FALSE,FALSE
"PTPRJ",1.01171835823669,"chr11",47980425,48170839,"Neutral",1.01422768805465,1.00380285318782,"Neutral","Neutral",FALSE,FALSE
"TNKS1BP1",1.011379526576,"chr11",57299638,57324952,"Neutral",1.013831840887,1.00364387294799,"Neutral","Neutral",FALSE,FALSE
"SLC43A3",1.01101815436365,"chr11",57406954,57427580,"Neutral",1.01338145654146,1.00356328327152,"Neutral","Neutral",FALSE,FALSE
"SERPING1",1.01065719874735,"chr11",57597387,57619171,"Neutral",1.01293256542218,1.00347971403662,"Neutral","Neutral",FALSE,FALSE
"LPXN",1.01023986147995,"chr11",58526871,58578220,"Neutral",1.01238024288653,1.00348817833769,"Neutral","Neutral",FALSE,FALSE
"FAM111A",1.00997405026779,"chr11",59142748,59155039,"Neutral",1.01201267191697,1.00354336114859,"Neutral","Neutral",FALSE,FALSE
"MPEG1",1.00969571934623,"chr11",59208510,59212927,"Neutral",1.01161252307628,1.00364929631553,"Neutral","Neutral",FALSE,FALSE
"MS4A6A",1.00950466412623,"chr11",60172015,60184666,"Neutral",1.01128834863845,1.00387815633874,"Neutral","Neutral",FALSE,FALSE
"MS4A4A",1.00957067031498,"chr11",60185657,60318080,"Neutral",1.01125589233925,1.0042547555452,"Neutral","Neutral",FALSE,FALSE
"MS4A7",1.00989652646257,"chr11",60378485,60395951,"Neutral",1.01149741042669,1.00484665019283,"Neutral","Neutral",FALSE,FALSE
"TMEM132A",1.01058330389586,"chr11",60924460,60937159,"Neutral",1.01204192321006,1.00598219149393,"Neutral","Neutral",FALSE,FALSE
"SLC15A3",1.01132592837173,"chr11",60937060,60952653,"Neutral",1.01274428396238,1.00685182506394,"Neutral","Neutral",FALSE,FALSE
"CYB561A3",1.01210199327753,"chr11",61348754,61362283,"Neutral",1.01335811444571,1.00813964708549,"Neutral","Neutral",FALSE,FALSE
"MYRF",1.01296490055923,"chr11",61752636,61788518,"Neutral",1.01405260220337,1.0095338219524,"Neutral","Neutral",FALSE,FALSE
"FEN1",1.01391624077654,"chr11",61792911,61797238,"Neutral",1.01486623162751,1.01091956121555,"Neutral","Neutral",FALSE,FALSE
"FADS2",1.01476609895275,"chr11",61792980,61867354,"Neutral",1.01561777561237,1.01207954461821,"Neutral","Neutral",FALSE,FALSE
"FADS1",1.01564268628366,"chr11",61799627,61829318,"Neutral",1.01635484221007,1.01339624032396,"Neutral","Neutral",FALSE,FALSE
